uid,vid,quiz_time,used_time(s),grade
2021214166,11,2022-12-16 13:49:59,15,100
2021214166,13,2022-12-16 13:53:05,9,50
2021214166,14,2022-12-16 13:57:21,14,100
2021214166,15,2022-12-16 14:00:13,14,100
2021214166,16,2022-12-16 14:02:52,16,100
2021214166,17,2022-12-16 14:06:18,12,75
2021214166,18,2022-12-16 14:10:21,49,75
2021214166,19,2022-12-16 14:17:53,24,50
2021214166,20,2022-12-16 14:22:34,14,67
2021214166,21,2022-10-03 15:55:35,10,67
2021214166,22,2022-09-11 18:42:24,117,75
2021214166,23,2022-09-11 18:49:59,41,67
2021214166,24,2022-09-11 18:56:48,49,67
2021214166,25,2022-09-11 19:02:14,30,50
2021214167,1,2022-09-01 20:43:29,110,100
2021214167,2,2022-09-03 10:14:54,97,100
2021214167,3,2022-09-03 10:25:11,48,100
2021214167,4,2022-09-18 11:58:15,49,100
2021214167,5,2022-09-18 12:07:05,52,75
2021214167,7,2022-09-25 13:02:12,91,50
2021214167,8,2022-09-25 13:17:18,67,100
2021214167,9,2022-10-08 11:24:08,84,75
2021214167,10,2022-10-08 11:29:01,371,75
2021214167,11,2022-10-08 11:44:02,368,100
2021214167,13,2022-11-09 18:02:17,29,100
2021214167,14,2022-11-09 18:06:59,43,100
2021214167,15,2022-11-23 23:47:16,67,100
2021214167,16,2022-11-23 23:50:50,62,100
2021214167,17,2022-11-23 23:36:27,104,100
2021214167,18,2022-11-23 23:41:25,120,75
2021214167,19,2022-12-02 21:28:56,75,100
2021214167,20,2022-12-02 21:35:43,35,100
2021214167,21,2022-10-03 23:11:59,93,100
2021214167,22,2022-09-10 09:32:01,54,100
2021214167,23,2022-09-10 14:42:02,41,33
2021214167,24,2022-09-11 13:28:45,60,100
2021214167,25,2022-09-11 13:33:29,96,100
2021214168,1,2022-09-04 19:15:35,155,100
2021214168,2,2022-09-04 19:26:31,61,75
2021214168,3,2022-09-04 19:35:07,196,50
2021214168,4,2022-09-18 23:54:59,25,100
2021214168,5,2022-09-19 00:02:17,276,100
2021214168,7,2022-09-25 22:03:05,95,75
2021214168,8,2022-09-25 22:23:48,113,25
2021214168,9,2022-11-15 20:13:39,51,75
2021214168,10,2022-11-15 20:18:33,28,50
2021214168,11,2022-11-15 20:39:16,25,75
2021214168,13,2022-11-15 20:49:19,7,50
2021214168,14,2022-11-15 21:16:40,77,67
2021214168,15,2022-11-15 21:20:34,43,75
2021214168,16,2022-11-15 21:34:55,24,100
2021214168,17,2022-12-19 20:10:27,123,50
2021214168,18,2022-12-19 20:15:38,176,50
2021214168,19,2022-12-19 20:40:09,24,100
2021214168,20,2022-12-19 20:48:04,240,100
2021214168,21,2022-10-04 23:20:19,56,67
2021214168,22,2022-09-18 23:16:26,83,100
2021214168,23,2022-09-18 23:21:31,44,67
2021214168,24,2022-09-18 23:28:25,56,67
2021214168,25,2022-09-18 23:34:36,80,100
2021214169,1,2022-09-06 21:22:05,104,75
2021214169,2,2022-09-06 21:29:38,38,75
2021214169,3,2022-09-06 21:33:13,26,100
2021214169,4,2022-09-18 09:49:59,72,75
2021214169,5,2022-09-18 09:52:46,31,100
2021214169,7,2022-09-25 16:32:54,23,75
2021214169,8,2022-09-25 16:37:38,24,50
2021214169,9,2022-10-13 12:41:42,23,75
2021214169,10,2022-10-13 12:43:44,25,50
2021214169,11,2022-10-13 12:48:15,29,100
2021214169,13,2022-11-13 09:31:12,10,100
2021214169,14,2022-11-13 09:33:26,33,33
2021214169,15,2022-11-30 11:45:13,8,75
2021214169,16,2022-11-30 11:47:49,22,33
2021214169,17,2022-11-30 11:50:55,18,75
2021214169,18,2022-11-30 11:53:06,15,50
2021214169,19,2022-11-30 11:55:11,29,100
2021214169,20,2022-11-30 11:57:50,11,100
2021214169,21,2022-10-04 22:14:21,8,100
2021214169,22,2022-09-11 10:04:14,46,100
2021214169,23,2022-09-11 10:57:01,5,67
2021214169,24,2022-09-11 10:56:32,16,100
2021214169,25,2022-09-11 10:56:09,11,100
2021214170,1,2022-09-06 22:23:07,33,25
2021214170,2,2022-09-06 22:28:01,34,75
2021214170,3,2022-09-06 22:31:32,34,75
2021214170,4,2022-09-20 20:47:23,115,75
2021214170,5,2022-09-20 20:51:18,42,50
2021214170,7,2022-09-29 11:24:43,65,100
2021214170,8,2022-09-29 11:30:03,54,75
2021214170,13,2022-10-28 19:55:43,19,100
2021214170,14,2022-10-28 19:59:11,52,67
2021214170,15,2022-10-28 20:04:14,10,75
2021214170,16,2022-10-28 20:06:50,20,100
2021214170,17,2022-12-08 17:04:25,34,75
2021214170,18,2022-12-08 17:08:06,43,50
2021214170,19,2022-12-08 17:12:36,28,75
2021214170,20,2022-12-08 17:17:17,17,67
2021214170,21,2022-10-03 22:01:55,13,33
2021214170,22,2022-09-10 11:10:33,57,100
2021214170,23,2022-09-10 11:14:16,34,67
2021214170,24,2022-09-10 11:19:00,75,100
2021214170,25,2022-09-10 11:23:02,65,100
2021214171,1,2022-09-03 13:33:53,123,75
2021214171,2,2022-09-03 13:47:33,10,100
2021214171,3,2022-09-03 14:00:43,18,50
2021214171,4,2022-09-18 16:43:34,11,100
2021214171,5,2022-09-18 16:48:37,20,100
2021214171,7,2022-09-25 13:26:42,30,75
2021214171,8,2022-09-25 17:17:39,9,50
2021214171,9,2022-10-07 12:16:16,24,100
2021214171,10,2022-10-07 12:24:00,15,100
2021214171,11,2022-10-07 12:34:17,115,75
2021214171,13,2022-11-06 22:13:04,6,0
2021214171,14,2022-11-06 22:26:04,19,100
2021214171,15,2022-11-14 11:04:48,27,100
2021214171,16,2022-11-14 11:07:40,46,100
2021214171,17,2022-11-25 09:50:42,28,100
2021214171,18,2022-11-25 09:53:40,39,50
2021214171,19,2022-11-27 21:22:01,47,50
2021214171,20,2022-11-27 21:27:00,45,67
2021214171,21,2022-10-03 16:00:11,17,67
2021214171,22,2022-09-09 18:47:58,63,75
2021214171,23,2022-09-09 18:55:05,30,67
2021214171,24,2022-09-09 19:11:01,26,67
2021214171,25,2022-09-09 19:18:08,36,75
2021214172,1,2022-09-08 15:50:54,250,75
2021214172,2,2022-09-09 20:27:29,206,100
2021214172,3,2022-09-09 20:43:01,175,100
2021214172,4,2022-09-18 15:52:39,174,100
2021214172,5,2022-09-18 15:57:28,142,100
2021214172,7,2022-09-25 14:45:23,306,100
2021214172,8,2022-09-25 14:55:32,198,100
2021214172,9,2022-12-12 21:00:02,147,100
2021214172,10,2022-12-12 21:02:53,124,75
2021214172,11,2022-12-12 21:05:41,68,100
2021214172,13,2022-12-12 21:07:10,54,100
2021214172,14,2022-12-12 21:08:28,86,100
2021214172,15,2022-12-12 21:10:16,123,100
2021214172,16,2022-12-12 21:12:57,21,100
2021214172,17,2022-12-12 21:13:36,103,100
2021214172,18,2022-12-12 21:15:42,90,50
2021214172,19,2022-12-12 21:17:43,73,100
2021214172,20,2022-12-12 21:19:14,87,67
2021214172,21,2022-10-06 16:37:22,79,100
2021214172,22,2022-09-10 13:20:58,101,100
2021214172,23,2022-09-10 13:25:57,135,67
2021214172,24,2022-09-10 13:33:05,68,100
2021214172,25,2022-09-10 13:37:05,160,100
2021214173,1,2022-09-01 19:21:50,328,75
2021214173,2,2022-09-01 19:32:31,135,75
2021214173,3,2022-09-01 19:39:07,75,75
2021214173,4,2022-09-19 17:08:08,83,75
2021214173,5,2022-09-19 17:12:29,26,50
2021214173,7,2022-09-25 09:46:05,20,25
2021214173,8,2022-09-25 09:51:58,223,50
2021214173,9,2022-10-29 09:59:48,223,75
2021214173,10,2022-10-29 10:06:59,52,25
2021214173,11,2022-10-29 10:15:54,64,75
2021214173,13,2022-11-08 19:20:13,18,50
2021214173,14,2022-11-08 19:32:28,60,33
2021214173,15,2022-12-06 19:24:04,18,75
2021214173,16,2022-12-06 19:26:43,78,67
2021214173,17,2022-12-06 19:41:29,19,50
2021214173,18,2022-12-06 19:45:01,29,0
2021214173,19,2022-12-06 19:49:05,46,50
2021214173,20,2022-12-06 19:53:49,21,67
2021214173,21,2022-10-04 12:30:38,13,67
2021214173,22,2022-09-09 18:28:25,98,100
2021214173,23,2022-09-09 18:32:13,39,67
2021214173,24,2022-09-09 18:35:52,86,100
2021214173,25,2022-09-09 18:39:15,38,75
2021214175,1,2022-09-04 16:18:38,49,75
2021214175,2,2022-09-04 16:28:03,84,75
2021214175,3,2022-09-04 16:32:53,62,75
2021214175,4,2022-09-21 13:07:28,63,50
2021214175,5,2022-09-21 13:10:30,36,100
2021214175,7,2022-09-26 15:11:42,78,100
2021214175,8,2022-09-26 15:17:47,78,75
2021214175,9,2022-10-12 21:55:31,92,50
2021214175,10,2022-10-12 22:00:26,136,75
2021214175,11,2022-10-12 22:07:29,155,100
2021214175,13,2022-11-16 21:37:57,24,100
2021214175,14,2022-11-16 21:42:07,37,100
2021214175,15,2022-11-16 21:45:18,66,100
2021214175,16,2022-11-16 21:48:48,37,100
2021214175,17,2022-11-26 10:57:26,64,100
2021214175,18,2022-11-26 11:02:05,106,25
2021214175,19,2022-12-03 13:23:07,52,75
2021214175,20,2022-12-03 13:28:00,48,100
2021214175,21,2022-10-03 22:09:42,30,67
2021214175,22,2022-09-12 23:48:48,67,100
2021214175,23,2022-09-12 23:52:12,74,67
2021214175,24,2022-09-12 23:56:14,67,100
2021214175,25,2022-09-12 23:59:34,86,75
2021214178,1,2022-09-03 16:38:33,61,75
2021214178,2,2022-09-03 16:53:03,25,100
2021214178,3,2022-09-03 18:27:59,25,100
2021214178,4,2022-09-18 09:00:58,60,100
2021214178,5,2022-09-18 09:17:31,50,100
2021214178,7,2022-09-25 14:32:26,18,100
2021214178,8,2022-09-25 14:51:26,62,75
2021214178,9,2022-11-01 22:00:51,111,75
2021214178,10,2022-12-18 21:19:47,19,100
2021214178,11,2022-12-18 21:28:01,29,75
2021214178,13,2022-12-18 21:30:52,51,0
2021214178,14,2022-12-18 21:40:51,52,33
2021214178,15,2022-12-21 17:55:53,11,100
2021214178,16,2022-12-22 19:07:32,6,100
2021214178,17,2022-12-22 19:10:47,36,100
2021214178,18,2022-12-22 19:14:40,52,100
2021214178,19,2022-12-22 19:19:40,85,100
2021214178,20,2022-12-22 19:29:52,21,100
2021214178,21,2022-10-04 12:54:10,5,100
2021214178,22,2022-09-14 20:13:40,66,100
2021214178,23,2022-09-14 20:21:08,23,33
2021214178,24,2022-09-14 20:54:45,74,67
2021214178,25,2022-09-14 21:04:10,139,100
2021214179,1,2022-09-01 21:54:50,64,75
2021214179,2,2022-09-01 22:11:07,35,100
2021214179,3,2022-09-01 22:20:38,27,100
2021214179,4,2022-09-18 12:44:26,77,75
2021214179,5,2022-09-18 12:50:03,122,100
2021214179,7,2022-09-25 16:55:40,116,75
2021214179,8,2022-09-25 17:08:37,119,100
2021214179,9,2022-10-09 11:35:56,22,75
2021214179,10,2022-10-09 11:39:59,46,100
2021214179,11,2022-10-09 12:51:47,20,100
2021214179,13,2022-11-05 19:29:34,17,100
2021214179,14,2022-11-05 19:34:27,64,100
2021214179,15,2022-11-19 15:32:51,24,100
2021214179,16,2022-11-19 15:45:33,28,100
2021214179,17,2022-11-19 15:49:40,50,100
2021214179,18,2022-11-19 15:53:35,40,0
2021214179,19,2022-11-27 20:46:03,39,50
2021214179,20,2022-11-27 20:50:50,28,100
2021214179,21,2022-10-03 16:40:16,28,100
2021214179,22,2022-09-10 20:26:44,81,100
2021214179,23,2022-09-10 20:31:54,52,67
2021214179,24,2022-09-10 20:37:41,48,67
2021214179,25,2022-09-10 20:42:13,146,100
2021214180,1,2022-09-02 20:31:41,568,100
2021214180,2,2022-09-02 20:58:18,895,75
2021214180,3,2022-09-02 21:29:44,58,100
2021214180,4,2022-09-17 22:12:36,1356,100
2021214180,5,2022-09-17 22:41:16,314,100
2021214180,7,2022-09-24 20:47:26,132,100
2021214180,8,2022-09-25 09:04:36,12,100
2021214180,9,2022-10-07 19:54:50,105,100
2021214180,10,2022-10-07 20:50:50,130,100
2021214180,11,2022-10-08 01:31:39,79,100
2021214180,13,2022-10-28 20:19:43,24,100
2021214180,14,2022-10-28 20:39:06,43,67
2021214180,15,2022-10-28 20:44:56,145,75
2021214180,16,2022-10-28 22:26:33,37,100
2021214180,17,2022-11-19 23:56:40,32,100
2021214180,18,2022-11-20 01:48:02,46,50
2021214180,19,2022-11-27 21:07:23,128,100
2021214180,20,2022-11-27 21:20:19,20,100
2021214180,21,2022-10-03 15:58:14,281,67
2021214180,22,2022-09-12 00:02:45,226,100
2021214180,23,2022-09-12 00:55:26,330,100
2021214180,24,2022-09-12 01:13:10,175,33
2021214180,25,2022-09-12 01:29:27,80,100
2021214181,1,2022-09-01 20:34:33,201,100
2021214181,2,2022-09-01 20:50:52,212,75
2021214181,3,2022-09-01 21:01:53,96,100
2021214181,4,2022-09-18 11:12:08,99,75
2021214181,5,2022-09-18 11:17:44,71,100
2021214181,7,2022-09-24 20:42:06,83,75
2021214181,8,2022-09-24 20:50:52,71,100
2021214181,9,2022-10-07 20:14:28,23,100
2021214181,10,2022-10-07 20:18:17,52,75
2021214181,11,2022-10-07 20:24:03,42,75
2021214181,13,2022-11-08 12:31:33,12,50
2021214181,14,2022-11-08 12:34:08,54,67
2021214181,15,2022-11-14 17:54:32,8,100
2021214181,16,2022-11-14 17:54:05,12,100
2021214181,17,2022-11-20 16:50:53,56,100
2021214181,18,2022-11-20 16:56:19,49,25
2021214181,19,2022-11-28 15:15:30,29,75
2021214181,20,2022-11-28 15:18:06,28,100
2021214181,21,2022-10-03 16:15:45,40,67
2021214181,22,2022-09-09 21:58:39,65,100
2021214181,23,2022-09-09 22:07:36,84,100
2021214181,24,2022-09-09 22:13:47,38,67
2021214181,25,2022-09-09 22:18:39,126,100
2021214182,1,2022-09-04 00:05:34,141,75
2021214182,2,2022-09-04 00:16:53,56,100
2021214182,3,2022-09-04 00:23:02,153,100
2021214182,4,2022-09-18 23:42:26,185,100
2021214182,5,2022-09-18 23:47:05,356,75
2021214182,7,2022-09-26 23:56:57,401,100
2021214182,8,2022-09-27 00:07:44,96,100
2021214182,9,2022-10-13 23:33:01,21,100
2021214182,10,2022-10-13 23:35:19,166,75
2021214182,11,2022-10-13 23:46:23,71,75
2021214182,13,2022-11-14 00:22:37,85,100
2021214182,14,2022-11-14 00:26:06,208,67
2021214182,15,2022-11-14 00:31:41,184,75
2021214182,16,2022-11-14 00:36:27,78,100
2021214182,17,2022-12-02 16:59:03,120,75
2021214182,18,2022-12-02 17:02:51,225,100
2021214182,19,2022-12-02 17:44:33,92,50
2021214182,20,2022-12-02 17:48:28,61,67
2021214182,21,2022-10-03 16:48:46,77,100
2021214182,22,2022-09-11 11:45:06,106,100
2021214182,23,2022-09-11 11:58:29,76,67
2021214182,24,2022-09-11 12:02:31,291,33
2021214182,25,2022-09-11 12:10:47,239,100
2021214183,1,2022-09-03 13:57:34,142,100
2021214183,2,2022-09-03 14:13:49,129,75
2021214183,3,2022-09-03 14:20:34,159,25
2021214183,4,2022-10-05 16:13:44,89,75
2021214183,5,2022-10-05 16:20:09,212,50
2021214183,7,2022-10-05 16:27:12,193,75
2021214183,8,2022-10-05 16:38:30,126,75
2021214183,9,2022-12-13 11:00:37,20,100
2021214183,10,2022-12-13 11:04:21,126,50
2021214183,11,2022-12-13 11:15:21,29,75
2021214183,13,2022-12-13 11:19:20,11,0
2021214183,14,2022-12-13 11:23:31,229,67
2021214183,15,2022-12-13 11:30:14,87,75
2021214183,16,2022-12-13 11:34:29,82,100
2021214183,17,2022-12-13 11:43:05,52,75
2021214183,18,2022-12-13 11:47:41,49,50
2021214183,19,2022-12-13 11:52:05,62,75
2021214183,20,2022-12-13 11:57:29,187,67
2021214183,21,2022-10-05 16:46:14,23,67
2021214183,22,2022-09-14 19:35:17,163,100
2021214183,23,2022-09-14 19:41:44,29,67
2021214183,24,2022-09-14 19:47:18,167,33
2021214183,25,2022-09-14 19:53:54,71,75
2021214184,1,2022-09-11 14:31:56,65,75
2021214184,2,2022-09-11 14:41:09,83,100
2021214184,3,2022-09-11 14:49:22,67,50
2021214184,4,2022-09-18 16:34:38,82,75
2021214184,5,2022-09-18 16:39:23,83,100
2021214184,7,2022-09-25 21:15:26,5,100
2021214184,8,2022-09-25 21:23:50,45,100
2021214184,9,2022-10-09 16:52:42,30,100
2021214184,10,2022-10-09 16:57:23,40,75
2021214184,11,2022-10-09 17:06:26,43,100
2021214184,13,2022-11-06 20:33:47,13,50
2021214184,14,2022-11-06 20:38:01,21,100
2021214184,15,2022-11-19 14:53:18,47,75
2021214184,16,2022-11-19 14:56:49,25,100
2021214184,17,2022-11-19 15:00:26,25,100
2021214184,18,2022-11-19 15:03:52,52,50
2021214184,19,2022-11-27 22:11:20,44,75
2021214184,20,2022-11-27 22:16:08,18,100
2021214184,21,2022-10-03 15:45:32,17,100
2021214184,22,2022-09-11 14:57:00,109,100
2021214184,23,2022-09-11 15:02:52,39,33
2021214184,24,2022-09-11 15:09:12,38,33
2021214184,25,2022-09-11 15:14:28,69,50
2021214186,1,2022-11-19 18:29:40,716,25
2021214186,2,2022-11-19 18:45:50,255,50
2021214186,3,2022-11-19 18:55:30,58,50
2021214186,4,2022-11-20 12:39:50,546,75
2021214186,5,2022-11-20 12:50:27,80,75
2021214186,7,2022-11-19 16:49:00,104,75
2021214186,8,2022-11-19 16:59:24,37,50
2021214186,9,2022-11-19 17:25:01,21,50
2021214186,10,2022-11-19 17:28:48,70,50
2021214186,11,2022-11-19 17:39:16,24,75
2021214186,13,2022-11-19 17:49:35,7,0
2021214186,14,2022-11-19 17:54:00,72,33
2021214186,15,2022-11-19 18:02:42,18,50
2021214186,16,2022-11-19 18:05:40,72,100
2021214186,17,2022-11-19 18:13:09,43,75
2021214186,18,2022-11-19 18:18:00,143,50
2021214186,21,2022-11-19 17:23:09,9,100
2021214186,22,2022-11-19 18:59:19,1295,50
2021214186,23,2022-11-19 19:21:40,11,33
2021214186,24,2022-11-19 19:38:03,10,33
2021214186,25,2022-11-20 12:34:23,163,75
2021214187,1,2022-09-02 18:27:03,96,100
2021214187,4,2022-09-20 23:48:01,44,75
2021214187,5,2022-09-20 23:58:05,94,75
2021214187,7,2022-09-24 22:27:00,257,75
2021214187,8,2022-09-24 22:39:24,400,100
2021214187,9,2022-10-07 08:50:20,19,100
2021214187,10,2022-10-08 15:26:40,8,100
2021214187,11,2022-10-10 21:19:23,16,100
2021214187,13,2022-11-11 22:24:37,14,0
2021214187,14,2022-11-14 11:22:44,33,33
2021214187,15,2022-11-21 16:07:18,44,75
2021214187,16,2022-11-21 16:11:24,28,100
2021214187,17,2022-11-21 16:16:53,20,50
2021214187,19,2022-11-28 19:23:42,42,100
2021214187,20,2022-11-28 19:36:07,25,100
2021214187,21,2022-10-04 15:30:59,16,100
2021214187,22,2022-09-09 18:42:55,77,100
2021214187,23,2022-09-09 18:49:08,179,67
2021214187,24,2022-09-12 00:01:36,81,67
2021214187,25,2022-09-12 00:03:49,55,75
2021214188,1,2022-09-02 23:47:37,192,100
2021214188,2,2022-09-03 11:08:55,153,100
2021214188,3,2022-09-03 13:19:59,119,100
2021214188,4,2022-09-20 16:55:48,53,100
2021214188,5,2022-09-20 17:04:32,237,75
2021214188,7,2022-09-27 19:58:21,184,100
2021214188,8,2022-09-27 20:10:18,115,100
2021214188,9,2022-10-09 16:05:55,131,75
2021214188,10,2022-10-09 16:12:02,77,50
2021214188,11,2022-10-09 16:23:17,71,100
2021214188,13,2022-11-14 15:56:52,11,100
2021214188,14,2022-11-14 16:01:33,21,100
2021214188,15,2022-11-14 16:04:43,53,100
2021214188,16,2022-11-14 16:08:16,47,100
2021214188,17,2022-11-24 12:51:36,79,100
2021214188,18,2022-11-24 12:56:52,37,75
2021214188,19,2022-12-01 16:37:41,62,75
2021214188,20,2022-12-01 16:43:50,20,100
2021214188,21,2022-10-03 18:25:41,15,100
2021214188,22,2022-09-14 20:52:42,69,100
2021214188,23,2022-09-14 20:57:50,27,33
2021214188,24,2022-09-14 21:04:10,94,67
2021214188,25,2022-09-14 21:11:31,107,100
2021214189,1,2022-09-03 19:58:02,63,100
2021214189,2,2022-09-04 10:36:11,68,75
2021214189,3,2022-09-04 14:02:51,33,75
2021214189,4,2022-09-21 07:56:59,62,50
2021214189,5,2022-09-21 07:59:41,85,100
2021214189,7,2022-09-28 20:24:25,111,100
2021214189,8,2022-09-28 20:38:44,23,75
2021214189,9,2022-10-13 16:13:10,59,100
2021214189,10,2022-10-13 16:15:50,17,50
2021214189,11,2022-10-13 16:21:10,13,50
2021214189,13,2022-11-27 10:52:48,16,50
2021214189,14,2022-11-27 10:55:11,68,67
2021214189,15,2022-11-27 10:58:20,11,100
2021214189,16,2022-11-27 10:59:49,23,100
2021214189,17,2022-11-27 11:02:06,39,50
2021214189,18,2022-11-27 11:04:31,32,25
2021214189,21,2022-10-05 14:40:20,13,67
2021214189,22,2022-09-14 21:26:13,76,75
2021214189,23,2022-09-14 21:29:38,31,33
2021214189,24,2022-09-14 21:32:48,38,67
2021214189,25,2022-09-14 21:35:25,17,25
2021214190,1,2022-09-03 10:08:52,53,75
2021214190,2,2022-09-03 10:15:51,35,100
2021214190,3,2022-09-03 10:20:55,58,75
2021214190,4,2022-09-22 09:07:25,74,100
2021214190,5,2022-09-22 09:10:41,66,100
2021214190,7,2022-09-25 14:32:14,28,75
2021214190,8,2022-09-25 14:38:15,42,100
2021214190,9,2022-10-29 13:41:38,38,75
2021214190,10,2022-10-29 13:45:32,103,25
2021214190,11,2022-10-29 13:55:30,61,100
2021214190,13,2022-11-06 13:39:42,8,100
2021214190,14,2022-11-06 13:43:48,36,0
2021214190,15,2022-12-11 09:32:13,21,75
2021214190,16,2022-12-11 09:39:05,35,100
2021214190,17,2022-12-11 09:43:08,25,50
2021214190,18,2022-12-11 09:46:46,37,25
2021214190,19,2022-12-11 09:50:50,42,75
2021214190,20,2022-12-11 09:55:31,17,100
2021214190,21,2022-10-04 22:43:08,16,33
2021214190,22,2022-09-12 12:51:18,31,100
2021214190,23,2022-09-12 12:54:53,19,33
2021214190,24,2022-09-12 12:58:48,27,0
2021214190,25,2022-09-12 13:01:53,27,50
2021214191,1,2022-09-03 11:10:26,63,75
2021214191,2,2022-09-03 11:17:56,17,100
2021214191,3,2022-09-03 11:18:42,43,75
2021214191,4,2022-09-18 08:51:36,147,75
2021214191,5,2022-09-18 08:56:00,438,75
2021214191,7,2022-09-25 09:54:45,129,100
2021214191,8,2022-09-25 10:01:20,80,100
2021214191,9,2022-10-08 12:26:43,91,100
2021214191,10,2022-10-08 12:30:21,89,75
2021214191,11,2022-10-08 12:39:26,134,100
2021214191,13,2022-11-10 11:18:37,23,100
2021214191,14,2022-11-10 11:21:08,88,100
2021214191,15,2022-11-18 14:32:11,54,100
2021214191,16,2022-11-18 14:34:40,35,100
2021214191,17,2022-11-19 21:43:56,81,100
2021214191,18,2022-11-19 21:48:39,109,0
2021214191,19,2022-11-28 12:51:48,96,75
2021214191,20,2022-11-28 12:57:17,15,100
2021214191,21,2022-10-03 18:20:34,21,100
2021214191,22,2022-09-10 15:04:52,115,100
2021214191,23,2022-09-10 15:10:48,67,100
2021214191,24,2022-09-10 15:16:42,123,67
2021214191,25,2022-09-10 15:25:22,204,100
2021214192,1,2022-09-02 18:28:03,11,75
2021214192,2,2022-09-02 18:47:52,10,100
2021214192,3,2022-09-02 18:53:07,14,100
2021214192,4,2022-09-18 08:21:22,15,100
2021214192,5,2022-09-18 08:24:33,32,100
2021214192,7,2022-09-24 19:42:44,214,75
2021214192,8,2022-09-24 19:54:45,161,100
2021214192,9,2022-10-07 13:29:41,48,75
2021214192,10,2022-10-07 13:34:00,97,75
2021214192,11,2022-10-07 13:43:51,136,100
2021214192,13,2022-11-11 09:05:19,45,100
2021214192,14,2022-11-11 09:12:59,37,100
2021214192,15,2022-11-19 09:00:55,95,75
2021214192,16,2022-11-19 09:05:12,46,100
2021214192,17,2022-11-19 09:09:15,40,75
2021214192,18,2022-11-19 09:19:38,54,0
2021214192,19,2022-11-29 19:43:41,33,75
2021214192,20,2022-11-29 19:48:14,29,100
2021214192,21,2022-10-03 15:16:52,22,100
2021214192,22,2022-09-09 20:07:11,5,100
2021214192,23,2022-09-09 20:09:15,12,100
2021214192,24,2022-09-09 20:12:03,64,100
2021214192,25,2022-09-09 20:15:33,89,75
2021214193,1,2022-09-01 20:28:36,560,100
2021214193,2,2022-09-03 10:32:57,50,100
2021214193,3,2022-09-03 10:38:19,149,100
2021214193,4,2022-09-18 10:56:14,641,75
2021214193,5,2022-09-18 11:09:04,72,100
2021214193,7,2022-09-26 16:03:06,74,100
2021214193,8,2022-09-26 16:08:50,27,100
2021214193,9,2022-10-08 11:23:49,514,75
2021214193,10,2022-10-08 11:34:25,219,100
2021214193,11,2022-10-08 11:46:16,147,75
2021214193,13,2022-11-12 15:09:23,19,100
2021214193,14,2022-11-12 15:14:17,10,100
2021214193,15,2022-11-23 23:34:55,37,100
2021214193,16,2022-11-23 23:37:30,39,100
2021214193,17,2022-11-23 23:48:28,16,100
2021214193,18,2022-11-23 23:50:54,10,100
2021214193,19,2022-12-02 21:24:32,308,100
2021214193,20,2022-12-02 21:33:44,33,67
2021214193,21,2022-10-08 09:47:10,72,67
2021214193,22,2022-09-10 17:42:57,127,100
2021214193,23,2022-09-10 17:47:51,231,67
2021214193,24,2022-09-10 18:00:01,335,67
2021214193,25,2022-09-10 18:14:00,122,100
2021214194,1,2022-09-03 09:00:45,146,100
2021214194,2,2022-09-03 09:25:13,121,100
2021214194,3,2022-09-03 09:59:12,123,100
2021214194,4,2022-09-17 22:24:58,108,75
2021214194,5,2022-09-17 22:31:09,155,75
2021214194,7,2022-09-25 08:01:34,40,100
2021214194,8,2022-09-25 08:10:38,40,75
2021214194,9,2022-10-07 10:00:28,121,100
2021214194,10,2022-10-07 10:10:08,38,50
2021214194,11,2022-10-07 10:18:55,77,100
2021214194,13,2022-10-28 21:21:22,19,100
2021214194,14,2022-10-28 21:25:32,32,100
2021214194,15,2022-10-28 21:28:33,49,75
2021214194,16,2022-10-28 21:32:30,34,100
2021214194,17,2022-11-19 10:44:37,20,75
2021214194,18,2022-11-19 10:47:59,36,25
2021214194,19,2022-11-27 22:03:32,49,75
2021214194,20,2022-11-27 22:08:22,14,100
2021214194,21,2022-10-03 15:23:44,63,67
2021214194,22,2022-09-09 20:44:18,61,100
2021214194,23,2022-09-09 20:55:18,19,33
2021214194,24,2022-09-09 21:23:45,151,67
2021214194,25,2022-09-09 21:32:17,99,100
2021214195,1,2022-09-06 20:50:25,21,100
2021214195,2,2022-09-06 20:54:48,37,75
2021214195,3,2022-09-06 20:58:33,45,100
2021214195,4,2022-09-22 21:55:35,40,75
2021214195,5,2022-09-22 21:58:40,44,75
2021214195,7,2022-09-28 22:33:38,32,50
2021214195,8,2022-09-28 22:39:32,65,50
2021214195,9,2022-10-15 10:30:53,38,25
2021214195,10,2022-10-15 10:33:15,20,75
2021214195,11,2022-10-15 10:37:43,32,100
2021214195,21,2022-10-15 10:29:44,15,67
2021214195,22,2022-09-14 20:33:22,63,100
2021214195,23,2022-09-14 20:37:09,57,67
2021214195,24,2022-09-14 20:40:43,51,100
2021214195,25,2022-09-14 20:43:31,29,75
2021214392,1,2022-09-06 10:18:43,153,100
2021214392,2,2022-09-06 11:38:11,22,50
2021214392,3,2022-09-06 11:42:00,135,75
2021214392,4,2022-09-27 18:34:18,456,75
2021214392,5,2022-09-27 18:43:01,63,50
2021214392,7,2022-10-03 22:58:39,213,100
2021214392,9,2022-10-09 16:41:43,66,75
2021214392,10,2022-10-09 16:46:31,60,75
2021214392,11,2022-10-09 16:55:16,28,75
2021214392,13,2022-11-07 14:34:12,10,50
2021214392,14,2022-11-07 14:44:13,43,33
